scope_id,scenario,quarter_id,action_type,action_score,project_id,plant,material_or_wc,recommended_target_plant,reason,expected_effect,confidence,explanation_trace
global_reference,high_confidence,2028-Q1,buy_now,0.548933,SF-100411,NW13,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7049,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,expected_value,2027-Q4,buy_now,0.548922,SF-100411,NW13,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7049,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2027-Q4,buy_now,0.548922,SF-100411,NW13,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7049,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2026-Q4,escalate,0.548842,SF-100127,NW03,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,1.0,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7116,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
global_reference,all_in,2026-Q4,buy_now,0.548355,SF-100644,NW05,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.829,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2027-Q2,shift_maintenance,0.547879,SF-100417,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,1.0,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7223,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,all_in,2027-Q1,shift_maintenance,0.547877,SF-100417,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,1.0,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7223,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,all_in,2026-Q3,shift_maintenance,0.547876,SF-100417,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,1.0,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7223,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,all_in,2027-Q4,shift_maintenance,0.547864,SF-100417,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,1.0,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7223,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
denmark_demo,monte_carlo_light,2026-Q4,buy_now,0.546852,SF-100477,NW10,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7821,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2026-Q1,shift_maintenance,0.546626,SF-100119,NW05,P01_NW05_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,expected_value,2026-Q1,shift_maintenance,0.546626,SF-100119,NW05,P01_NW05_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,expected_value,2026-Q4,buy_now,0.546624,SF-100119,NW05,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2026-Q4,buy_now,0.546624,SF-100119,NW05,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,expected_value,2026-Q2,buy_now,0.546622,SF-100119,NW05,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2026-Q2,buy_now,0.546622,SF-100119,NW05,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,expected_value,2026-Q3,shift_maintenance,0.546621,SF-100119,NW05,P01_NW05_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,high_confidence,2026-Q3,shift_maintenance,0.546621,SF-100119,NW05,P01_NW05_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,all_in,2028-Q2,shift_maintenance,0.543932,SF-100285,NW05,P01_NW05_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,1.0,"{""top_driver"":""capacity_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,all_in,2028-Q4,buy_now,0.543931,SF-100285,NW05,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2028-Q1,buy_now,0.543931,SF-100285,NW05,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2028-Q3,shift_maintenance,0.543929,SF-100285,NW05,P01_NW05_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,1.0,"{""top_driver"":""capacity_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,expected_value,2027-Q1,escalate,0.541721,SF-100673,NW03,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7331,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
global_reference,high_confidence,2027-Q1,escalate,0.541721,SF-100673,NW03,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7331,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
global_reference,high_confidence,2027-Q4,escalate,0.541704,SF-100673,NW03,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7331,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
global_reference,expected_value,2027-Q4,escalate,0.541704,SF-100673,NW03,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7331,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
global_reference,expected_value,2027-Q2,escalate,0.541703,SF-100673,NW03,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7331,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
global_reference,high_confidence,2027-Q2,escalate,0.541703,SF-100673,NW03,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7331,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
global_reference,high_confidence,2027-Q3,escalate,0.541698,SF-100673,NW03,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7331,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
global_reference,expected_value,2027-Q3,escalate,0.541698,SF-100673,NW03,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7331,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
global_reference,high_confidence,2027-Q2,shift_maintenance,0.541304,SF-100360,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7223,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,high_confidence,2027-Q1,shift_maintenance,0.541302,SF-100360,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7223,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,high_confidence,2027-Q3,shift_maintenance,0.5413,SF-100360,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7223,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,high_confidence,2027-Q4,shift_maintenance,0.541289,SF-100360,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7223,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,all_in,2026-Q2,buy_now,0.540996,SF-100093,NW14,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7179,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2026-Q3,buy_now,0.540995,SF-100093,NW14,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7179,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2026-Q3,buy_now,0.540777,SF-100023,NW12,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7008,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2027-Q1,buy_now,0.540762,SF-100023,NW12,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7008,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2027-Q4,buy_now,0.540708,SF-100023,NW12,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7007,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
